county,precinct,office,district,party,candidate,election_day,absentee_by_mail,advance_in_person,provisional,votes
Gordon,SONORAVILLE,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),428,8,65,0,501
Gordon,PINE CHAPEL,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),79,0,11,0,90
Gordon,OOSTANAULA,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),59,4,9,0,72
Gordon,OAKMAN,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),81,1,7,1,90
Gordon,GORDON COUNTY,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),347,11,103,1,462
Gordon,CALHOUN CITY,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),469,17,166,1,653
Gordon,LILY POND,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),141,4,37,0,182
Gordon,FAIRMOUNT,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),179,3,15,1,198
Gordon,RED BUD,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),190,7,36,0,233
Gordon,RESACA,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),123,1,11,1,136
Gordon,,Commissioner Of Agriculture,,REP,GARY W. BLACK (I),2360,59,485,5,2909
Gordon,SUGAR VALLEY,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,17,0,0,0,17
Gordon,PLAINVILLE,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,8,0,1,0,9
Gordon,SONORAVILLE,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,23,6,9,0,38
Gordon,PINE CHAPEL,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,8,0,4,0,12
Gordon,OOSTANAULA,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,7,0,6,0,13
Gordon,OAKMAN,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,15,0,1,0,16
Gordon,GORDON COUNTY,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,33,4,11,1,49
Gordon,CALHOUN CITY,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,57,13,22,0,92
Gordon,LILY POND,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,12,1,2,0,15
Gordon,FAIRMOUNT,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,8,2,1,0,11
Gordon,RED BUD,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,23,3,6,0,32
Gordon,RESACA,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,13,0,2,0,15
Gordon,,Commissioner Of Agriculture,,DEM,CHRISTOPHER J. IRVIN,224,29,65,1,319
Gordon,SUGAR VALLEY,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),116,1,14,0,131
Gordon,PLAINVILLE,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),122,2,9,0,133
Gordon,SONORAVILLE,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),405,7,59,0,471
Gordon,PINE CHAPEL,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),71,0,10,0,81
Gordon,OOSTANAULA,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),51,4,11,0,66
Gordon,OAKMAN,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),75,1,5,1,82
Gordon,GORDON COUNTY,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),323,11,96,1,431
Gordon,CALHOUN CITY,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),440,17,159,1,617
Gordon,LILY POND,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),132,3,32,0,167
Gordon,FAIRMOUNT,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),161,3,13,1,178
Gordon,RED BUD,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),175,7,34,0,216
Gordon,RESACA,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),116,1,10,1,128
Gordon,,Commissioner Of Insurance,,REP,RALPH T. HUDGENS (I),2187,57,452,5,2701
Gordon,SUGAR VALLEY,Commissioner Of Insurance,,DEM,KEITH G. HEARD,5,0,0,0,5
Gordon,PLAINVILLE,Commissioner Of Insurance,,DEM,KEITH G. HEARD,2,0,0,0,2
Gordon,SONORAVILLE,Commissioner Of Insurance,,DEM,KEITH G. HEARD,9,2,0,0,11
Gordon,PINE CHAPEL,Commissioner Of Insurance,,DEM,KEITH G. HEARD,3,0,1,0,4
Gordon,OOSTANAULA,Commissioner Of Insurance,,DEM,KEITH G. HEARD,3,0,1,0,4
Gordon,OAKMAN,Commissioner Of Insurance,,DEM,KEITH G. HEARD,4,0,0,0,4
Gordon,GORDON COUNTY,Commissioner Of Insurance,,DEM,KEITH G. HEARD,16,3,3,0,22
Gordon,CALHOUN CITY,Commissioner Of Insurance,,DEM,KEITH G. HEARD,8,5,7,0,20
Gordon,LILY POND,Commissioner Of Insurance,,DEM,KEITH G. HEARD,6,0,0,0,6
Gordon,FAIRMOUNT,Commissioner Of Insurance,,DEM,KEITH G. HEARD,3,0,0,0,3
Gordon,RED BUD,Commissioner Of Insurance,,DEM,KEITH G. HEARD,8,1,3,0,12
Gordon,RESACA,Commissioner Of Insurance,,DEM,KEITH G. HEARD,5,0,0,0,5
Gordon,,Commissioner Of Insurance,,DEM,KEITH G. HEARD,72,11,15,0,98
Gordon,SUGAR VALLEY,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",14,0,0,0,14
Gordon,PLAINVILLE,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",8,0,0,0,8
Gordon,SONORAVILLE,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",19,5,13,0,37
Gordon,PINE CHAPEL,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",5,0,4,0,9
Gordon,OOSTANAULA,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",4,0,6,0,10
Gordon,OAKMAN,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",12,0,1,0,13
Gordon,GORDON COUNTY,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",23,1,10,1,35
Gordon,CALHOUN CITY,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",49,8,16,0,73
Gordon,LILY POND,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",8,1,3,0,12
Gordon,FAIRMOUNT,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",6,2,1,0,9
Gordon,RED BUD,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",13,1,5,0,19
Gordon,RESACA,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",7,0,2,0,9
Gordon,,Commissioner Of Insurance,,DEM,"ELIZABETH N. ""LIZ"" JOHNSON",168,18,61,1,248
Gordon,SUGAR VALLEY,State School Superintendent,,REP,MARY KAY BACALLAO,15,0,1,0,16
Gordon,PLAINVILLE,State School Superintendent,,REP,MARY KAY BACALLAO,14,0,1,0,15
Gordon,SONORAVILLE,State School Superintendent,,REP,MARY KAY BACALLAO,71,1,10,0,82
Gordon,PINE CHAPEL,State School Superintendent,,REP,MARY KAY BACALLAO,12,0,0,0,12
Gordon,OOSTANAULA,State School Superintendent,,REP,MARY KAY BACALLAO,12,2,0,0,14
Gordon,OAKMAN,State School Superintendent,,REP,MARY KAY BACALLAO,11,0,2,0,13
Gordon,GORDON COUNTY,State School Superintendent,,REP,MARY KAY BACALLAO,48,1,14,0,63
Gordon,CALHOUN CITY,State School Superintendent,,REP,MARY KAY BACALLAO,57,1,24,0,82
Gordon,LILY POND,State School Superintendent,,REP,MARY KAY BACALLAO,25,0,7,0,32
Gordon,FAIRMOUNT,State School Superintendent,,REP,MARY KAY BACALLAO,17,0,1,0,18
Gordon,RED BUD,State School Superintendent,,REP,MARY KAY BACALLAO,28,0,1,0,29
Gordon,RESACA,State School Superintendent,,REP,MARY KAY BACALLAO,15,0,2,0,17
Gordon,,State School Superintendent,,REP,MARY KAY BACALLAO,325,5,63,0,393
Gordon,SUGAR VALLEY,State School Superintendent,,REP,ASHLEY D. BELL,15,0,1,0,16
Gordon,PLAINVILLE,State School Superintendent,,REP,ASHLEY D. BELL,17,0,1,0,18
Gordon,SONORAVILLE,State School Superintendent,,REP,ASHLEY D. BELL,42,2,7,0,51
Gordon,PINE CHAPEL,State School Superintendent,,REP,ASHLEY D. BELL,12,0,1,0,13
Gordon,OOSTANAULA,State School Superintendent,,REP,ASHLEY D. BELL,10,0,1,0,11
Gordon,OAKMAN,State School Superintendent,,REP,ASHLEY D. BELL,9,1,1,0,11
Gordon,GORDON COUNTY,State School Superintendent,,REP,ASHLEY D. BELL,38,0,7,0,45
Gordon,CALHOUN CITY,State School Superintendent,,REP,ASHLEY D. BELL,40,0,11,0,51
Gordon,LILY POND,State School Superintendent,,REP,ASHLEY D. BELL,15,0,3,0,18
Gordon,FAIRMOUNT,State School Superintendent,,REP,ASHLEY D. BELL,24,0,2,0,26
Gordon,RED BUD,State School Superintendent,,REP,ASHLEY D. BELL,17,0,1,0,18
Gordon,RESACA,State School Superintendent,,REP,ASHLEY D. BELL,17,0,0,0,17
Gordon,,State School Superintendent,,REP,ASHLEY D. BELL,256,3,36,0,295
Gordon,SUGAR VALLEY,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",12,1,2,0,15
Gordon,PLAINVILLE,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",27,0,1,0,28
Gordon,SONORAVILLE,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",62,1,10,0,73
Gordon,PINE CHAPEL,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",8,0,4,0,12
Gordon,OOSTANAULA,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",7,0,3,0,10
Gordon,OAKMAN,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",10,0,0,0,10
Gordon,GORDON COUNTY,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",51,1,13,0,65
Gordon,CALHOUN CITY,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",72,4,33,0,109
Gordon,LILY POND,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",18,2,3,0,23
Gordon,FAIRMOUNT,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",21,0,4,1,26
Gordon,RED BUD,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",26,0,7,0,33
Gordon,RESACA,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",18,1,1,0,20
Gordon,,State School Superintendent,,REP,"MICHAEL L. ""MIKE"" BUCK",332,10,81,1,424
Gordon,SUGAR VALLEY,State School Superintendent,,REP,SHARYL H. DAWES,7,0,0,0,7
Gordon,PLAINVILLE,State School Superintendent,,REP,SHARYL H. DAWES,3,0,0,0,3
Gordon,SONORAVILLE,State School Superintendent,,REP,SHARYL H. DAWES,9,0,1,0,10
Gordon,PINE CHAPEL,State School Superintendent,,REP,SHARYL H. DAWES,1,0,1,0,2
Gordon,OOSTANAULA,State School Superintendent,,REP,SHARYL H. DAWES,3,0,0,0,3
Gordon,OAKMAN,State School Superintendent,,REP,SHARYL H. DAWES,3,0,0,0,3
Gordon,GORDON COUNTY,State School Superintendent,,REP,SHARYL H. DAWES,15,0,5,0,20
Gordon,CALHOUN CITY,State School Superintendent,,REP,SHARYL H. DAWES,22,0,4,0,26
Gordon,LILY POND,State School Superintendent,,REP,SHARYL H. DAWES,6,0,1,0,7
Gordon,FAIRMOUNT,State School Superintendent,,REP,SHARYL H. DAWES,5,0,1,0,6
Gordon,RED BUD,State School Superintendent,,REP,SHARYL H. DAWES,6,1,0,0,7
Gordon,RESACA,State School Superintendent,,REP,SHARYL H. DAWES,5,0,0,0,5
Gordon,,State School Superintendent,,REP,SHARYL H. DAWES,85,1,13,0,99
Gordon,SUGAR VALLEY,State School Superintendent,,REP,ALLEN BOWLES FORT,48,0,9,0,57
Gordon,PLAINVILLE,State School Superintendent,,REP,ALLEN BOWLES FORT,50,4,6,0,60
Gordon,SONORAVILLE,State School Superintendent,,REP,ALLEN BOWLES FORT,183,4,24,0,211
Gordon,PINE CHAPEL,State School Superintendent,,REP,ALLEN BOWLES FORT,29,0,4,0,33
Gordon,OOSTANAULA,State School Superintendent,,REP,ALLEN BOWLES FORT,24,1,7,0,32
Gordon,OAKMAN,State School Superintendent,,REP,ALLEN BOWLES FORT,30,0,5,0,35
Gordon,GORDON COUNTY,State School Superintendent,,REP,ALLEN BOWLES FORT,136,4,38,1,179
Gordon,CALHOUN CITY,State School Superintendent,,REP,ALLEN BOWLES FORT,255,9,99,0,363
Gordon,LILY POND,State School Superintendent,,REP,ALLEN BOWLES FORT,66,2,18,0,86
Gordon,FAIRMOUNT,State School Superintendent,,REP,ALLEN BOWLES FORT,77,3,9,0,89
Gordon,RED BUD,State School Superintendent,,REP,ALLEN BOWLES FORT,103,1,19,0,123
Gordon,RESACA,State School Superintendent,,REP,ALLEN BOWLES FORT,38,0,6,1,45
Gordon,,State School Superintendent,,REP,ALLEN BOWLES FORT,1039,28,244,2,1313
Gordon,SUGAR VALLEY,State School Superintendent,,REP,NANCY T. JESTER,10,0,0,0,10
Gordon,PLAINVILLE,State School Superintendent,,REP,NANCY T. JESTER,14,0,1,0,15
Gordon,SONORAVILLE,State School Superintendent,,REP,NANCY T. JESTER,19,1,2,0,22
Gordon,PINE CHAPEL,State School Superintendent,,REP,NANCY T. JESTER,3,0,2,0,5
Gordon,OOSTANAULA,State School Superintendent,,REP,NANCY T. JESTER,6,0,0,0,6
Gordon,OAKMAN,State School Superintendent,,REP,NANCY T. JESTER,3,0,1,0,4
Gordon,GORDON COUNTY,State School Superintendent,,REP,NANCY T. JESTER,15,0,10,0,25
Gordon,CALHOUN CITY,State School Superintendent,,REP,NANCY T. JESTER,17,1,8,0,26
Gordon,LILY POND,State School Superintendent,,REP,NANCY T. JESTER,6,0,1,0,7
Gordon,FAIRMOUNT,State School Superintendent,,REP,NANCY T. JESTER,7,0,2,0,9
Gordon,RED BUD,State School Superintendent,,REP,NANCY T. JESTER,8,0,1,0,9
Gordon,RESACA,State School Superintendent,,REP,NANCY T. JESTER,10,0,0,0,10
Gordon,,State School Superintendent,,REP,NANCY T. JESTER,118,2,28,0,148
Gordon,SUGAR VALLEY,State School Superintendent,,REP,T. FITZ JOHNSON,9,0,1,0,10
Gordon,PLAINVILLE,State School Superintendent,,REP,T. FITZ JOHNSON,4,0,2,0,6
Gordon,SONORAVILLE,State School Superintendent,,REP,T. FITZ JOHNSON,27,0,4,0,31
Gordon,PINE CHAPEL,State School Superintendent,,REP,T. FITZ JOHNSON,7,0,0,0,7
Gordon,OOSTANAULA,State School Superintendent,,REP,T. FITZ JOHNSON,3,0,0,0,3
Gordon,OAKMAN,State School Superintendent,,REP,T. FITZ JOHNSON,10,0,0,0,10
Gordon,GORDON COUNTY,State School Superintendent,,REP,T. FITZ JOHNSON,24,0,4,0,28
Gordon,CALHOUN CITY,State School Superintendent,,REP,T. FITZ JOHNSON,20,0,4,0,24
Gordon,LILY POND,State School Superintendent,,REP,T. FITZ JOHNSON,7,0,1,0,8
Gordon,FAIRMOUNT,State School Superintendent,,REP,T. FITZ JOHNSON,14,0,0,0,14
Gordon,RED BUD,State School Superintendent,,REP,T. FITZ JOHNSON,4,2,0,0,6
Gordon,RESACA,State School Superintendent,,REP,T. FITZ JOHNSON,7,0,0,0,7
Gordon,,State School Superintendent,,REP,T. FITZ JOHNSON,136,2,16,0,154
Gordon,SUGAR VALLEY,State School Superintendent,,REP,KIRA G. WILLIS,3,0,0,0,3
Gordon,PLAINVILLE,State School Superintendent,,REP,KIRA G. WILLIS,2,0,0,0,2
Gordon,SONORAVILLE,State School Superintendent,,REP,KIRA G. WILLIS,6,0,0,0,6
Gordon,PINE CHAPEL,State School Superintendent,,REP,KIRA G. WILLIS,0,0,0,0,0
Gordon,OOSTANAULA,State School Superintendent,,REP,KIRA G. WILLIS,3,0,0,0,3
Gordon,OAKMAN,State School Superintendent,,REP,KIRA G. WILLIS,2,0,0,1,3
Gordon,GORDON COUNTY,State School Superintendent,,REP,KIRA G. WILLIS,9,0,4,0,13
Gordon,CALHOUN CITY,State School Superintendent,,REP,KIRA G. WILLIS,14,0,2,0,16
Gordon,LILY POND,State School Superintendent,,REP,KIRA G. WILLIS,6,0,0,0,6
Gordon,FAIRMOUNT,State School Superintendent,,REP,KIRA G. WILLIS,4,0,0,0,4
Gordon,RED BUD,State School Superintendent,,REP,KIRA G. WILLIS,2,0,0,0,2
Gordon,RESACA,State School Superintendent,,REP,KIRA G. WILLIS,1,0,0,0,1
Gordon,,State School Superintendent,,REP,KIRA G. WILLIS,52,0,6,1,59
Gordon,SUGAR VALLEY,State School Superintendent,,REP,RICHARD L. WOODS,22,1,1,0,24
Gordon,PLAINVILLE,State School Superintendent,,REP,RICHARD L. WOODS,23,0,2,0,25
Gordon,SONORAVILLE,State School Superintendent,,REP,RICHARD L. WOODS,57,0,12,0,69
Gordon,PINE CHAPEL,State School Superintendent,,REP,RICHARD L. WOODS,16,0,1,0,17
Gordon,OOSTANAULA,State School Superintendent,,REP,RICHARD L. WOODS,8,1,0,0,9
Gordon,OAKMAN,State School Superintendent,,REP,RICHARD L. WOODS,20,0,0,0,20
Gordon,GORDON COUNTY,State School Superintendent,,REP,RICHARD L. WOODS,54,4,23,0,81
Gordon,CALHOUN CITY,State School Superintendent,,REP,RICHARD L. WOODS,46,3,26,1,76
Gordon,LILY POND,State School Superintendent,,REP,RICHARD L. WOODS,19,0,4,0,23
Gordon,FAIRMOUNT,State School Superintendent,,REP,RICHARD L. WOODS,23,0,3,0,26
Gordon,RED BUD,State School Superintendent,,REP,RICHARD L. WOODS,24,3,3,0,30
Gordon,RESACA,State School Superintendent,,REP,RICHARD L. WOODS,23,0,3,0,26
Gordon,,State School Superintendent,,REP,RICHARD L. WOODS,335,12,78,1,426
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,TARNISHA L. DENT,2,0,0,0,2
Gordon,PLAINVILLE,State School Superintendent,,DEM,TARNISHA L. DENT,1,0,0,0,1
Gordon,SONORAVILLE,State School Superintendent,,DEM,TARNISHA L. DENT,1,0,1,0,2
Gordon,PINE CHAPEL,State School Superintendent,,DEM,TARNISHA L. DENT,2,0,0,0,2
Gordon,OOSTANAULA,State School Superintendent,,DEM,TARNISHA L. DENT,0,0,2,0,2
Gordon,OAKMAN,State School Superintendent,,DEM,TARNISHA L. DENT,2,0,0,0,2
Gordon,GORDON COUNTY,State School Superintendent,,DEM,TARNISHA L. DENT,1,0,1,0,2
Gordon,CALHOUN CITY,State School Superintendent,,DEM,TARNISHA L. DENT,7,1,3,0,11
Gordon,LILY POND,State School Superintendent,,DEM,TARNISHA L. DENT,1,0,0,0,1
Gordon,FAIRMOUNT,State School Superintendent,,DEM,TARNISHA L. DENT,2,0,0,0,2
Gordon,RED BUD,State School Superintendent,,DEM,TARNISHA L. DENT,3,0,4,0,7
Gordon,RESACA,State School Superintendent,,DEM,TARNISHA L. DENT,1,0,0,0,1
Gordon,,State School Superintendent,,DEM,TARNISHA L. DENT,23,1,11,0,35
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",2,0,0,0,2
Gordon,PLAINVILLE,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",0,0,0,0,0
Gordon,SONORAVILLE,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",1,0,0,0,1
Gordon,PINE CHAPEL,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",2,0,2,0,4
Gordon,OOSTANAULA,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",2,0,0,0,2
Gordon,OAKMAN,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",3,0,0,0,3
Gordon,GORDON COUNTY,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",14,2,2,1,19
Gordon,CALHOUN CITY,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",10,3,7,0,20
Gordon,LILY POND,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",3,1,1,0,5
Gordon,FAIRMOUNT,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",0,0,0,0,0
Gordon,RED BUD,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",3,0,1,0,4
Gordon,RESACA,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",0,0,1,0,1
Gordon,,State School Superintendent,,DEM,"MARION SPENCER ""DENISE"" FREEMAN",40,6,14,1,61
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,JURITA FOREHAND MAYS,0,0,0,0,0
Gordon,PLAINVILLE,State School Superintendent,,DEM,JURITA FOREHAND MAYS,0,0,0,0,0
Gordon,SONORAVILLE,State School Superintendent,,DEM,JURITA FOREHAND MAYS,4,0,1,0,5
Gordon,PINE CHAPEL,State School Superintendent,,DEM,JURITA FOREHAND MAYS,2,0,0,0,2
Gordon,OOSTANAULA,State School Superintendent,,DEM,JURITA FOREHAND MAYS,0,0,0,0,0
Gordon,OAKMAN,State School Superintendent,,DEM,JURITA FOREHAND MAYS,1,0,0,0,1
Gordon,GORDON COUNTY,State School Superintendent,,DEM,JURITA FOREHAND MAYS,4,0,3,0,7
Gordon,CALHOUN CITY,State School Superintendent,,DEM,JURITA FOREHAND MAYS,5,0,1,0,6
Gordon,LILY POND,State School Superintendent,,DEM,JURITA FOREHAND MAYS,0,0,0,0,0
Gordon,FAIRMOUNT,State School Superintendent,,DEM,JURITA FOREHAND MAYS,0,0,0,0,0
Gordon,RED BUD,State School Superintendent,,DEM,JURITA FOREHAND MAYS,2,0,0,0,2
Gordon,RESACA,State School Superintendent,,DEM,JURITA FOREHAND MAYS,1,0,0,0,1
Gordon,,State School Superintendent,,DEM,JURITA FOREHAND MAYS,19,0,5,0,24
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,2,0,0,0,2
Gordon,PLAINVILLE,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,2,0,0,0,2
Gordon,SONORAVILLE,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,4,5,6,0,15
Gordon,PINE CHAPEL,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,1,0,2
Gordon,OOSTANAULA,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,3,0,3,0,6
Gordon,OAKMAN,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,6,0,0,0,6
Gordon,GORDON COUNTY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,6,1,4,0,11
Gordon,CALHOUN CITY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,10,3,4,0,17
Gordon,LILY POND,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,2,0,1,0,3
Gordon,FAIRMOUNT,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,2,0,0,0,2
Gordon,RED BUD,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,3,0,0,0,3
Gordon,RESACA,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,2,0,0,0,2
Gordon,,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,43,9,19,0,71
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,3,0,0,0,3
Gordon,PLAINVILLE,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,0,0,0,0,0
Gordon,SONORAVILLE,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,0,0,1
Gordon,PINE CHAPEL,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,0,0,1
Gordon,OOSTANAULA,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,0,0,0,0,0
Gordon,OAKMAN,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,0,0,0,0,0
Gordon,GORDON COUNTY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,0,0,1
Gordon,CALHOUN CITY,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,6,1,0,0,7
Gordon,LILY POND,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,0,0,1
Gordon,FAIRMOUNT,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,3,1,0,0,4
Gordon,RED BUD,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,0,0,0,0,0
Gordon,RESACA,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,1,0,0,0,1
Gordon,,State School Superintendent,,DEM,ALISHA THOMAS MORGAN,17,2,0,0,19
Gordon,SUGAR VALLEY,State School Superintendent,,DEM,VALARIE D. WILSON,3,0,0,0,3
Gordon,PLAINVILLE,State School Superintendent,,DEM,VALARIE D. WILSON,5,0,0,0,5
Gordon,SONORAVILLE,State School Superintendent,,DEM,VALARIE D. WILSON,13,2,5,0,20
Gordon,PINE CHAPEL,State School Superintendent,,DEM,VALARIE D. WILSON,0,0,2,0,2
Gordon,OOSTANAULA,State School Superintendent,,DEM,VALARIE D. WILSON,2,0,2,0,4
Gordon,OAKMAN,State School Superintendent,,DEM,VALARIE D. WILSON,5,0,1,0,6
Gordon,GORDON COUNTY,State School Superintendent,,DEM,VALARIE D. WILSON,13,1,2,0,16
Gordon,CALHOUN CITY,State School Superintendent,,DEM,VALARIE D. WILSON,21,4,7,0,32
Gordon,LILY POND,State School Superintendent,,DEM,VALARIE D. WILSON,7,0,1,0,8
Gordon,FAIRMOUNT,State School Superintendent,,DEM,VALARIE D. WILSON,1,1,1,0,3
Gordon,RED BUD,State School Superintendent,,DEM,VALARIE D. WILSON,8,2,1,0,11
Gordon,RESACA,State School Superintendent,,DEM,VALARIE D. WILSON,5,0,1,0,6
Gordon,,State School Superintendent,,DEM,VALARIE D. WILSON,83,10,23,0,116
Gordon,SUGAR VALLEY,Commissioner Of Labor,,REP,J. MARK BUTLER (I),114,1,16,0,131
Gordon,PLAINVILLE,Commissioner Of Labor,,REP,J. MARK BUTLER (I),122,2,7,0,131
Gordon,SONORAVILLE,Commissioner Of Labor,,REP,J. MARK BUTLER (I),396,7,60,0,463
Gordon,PINE CHAPEL,Commissioner Of Labor,,REP,J. MARK BUTLER (I),70,0,10,0,80
Gordon,OOSTANAULA,Commissioner Of Labor,,REP,J. MARK BUTLER (I),48,4,12,0,64
Gordon,OAKMAN,Commissioner Of Labor,,REP,J. MARK BUTLER (I),80,1,6,1,88
Gordon,GORDON COUNTY,Commissioner Of Labor,,REP,J. MARK BUTLER (I),322,12,94,1,429
Gordon,CALHOUN CITY,Commissioner Of Labor,,REP,J. MARK BUTLER (I),438,16,161,1,616
Gordon,LILY POND,Commissioner Of Labor,,REP,J. MARK BUTLER (I),128,3,32,0,163
Gordon,FAIRMOUNT,Commissioner Of Labor,,REP,J. MARK BUTLER (I),162,2,14,1,179
Gordon,RED BUD,Commissioner Of Labor,,REP,J. MARK BUTLER (I),175,7,35,0,217
Gordon,RESACA,Commissioner Of Labor,,REP,J. MARK BUTLER (I),115,1,10,1,127
Gordon,,Commissioner Of Labor,,REP,J. MARK BUTLER (I),2170,56,457,5,2688
Gordon,SUGAR VALLEY,Commissioner Of Labor,,DEM,ROBBIN K. SHIPP,13,0,0,0,13
