county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Fulton,SC16,SHERIFF,,,CURTIS S. FARMER,23,1,1,20,0,1
Fulton,SC17A,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SC17C,SHERIFF,,,CURTIS S. FARMER,6,1,0,5,0,0
Fulton,SC18B,SHERIFF,,,CURTIS S. FARMER,21,1,0,11,0,9
Fulton,SC19A,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SC19B,SHERIFF,,,CURTIS S. FARMER,7,0,0,7,0,0
Fulton,SC211,SHERIFF,,,CURTIS S. FARMER,7,0,0,6,0,1
Fulton,SC212,SHERIFF,,,CURTIS S. FARMER,12,0,0,12,0,0
Fulton,SC23A,SHERIFF,,,CURTIS S. FARMER,29,0,0,26,0,3
Fulton,SC23B,SHERIFF,,,CURTIS S. FARMER,3,0,0,3,0,0
Fulton,SC27,SHERIFF,,,CURTIS S. FARMER,5,0,0,0,0,5
Fulton,SC29A,SHERIFF,,,CURTIS S. FARMER,11,0,0,11,0,0
Fulton,SC29B,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SC30A,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SC30B,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SS01,SHERIFF,,,CURTIS S. FARMER,4,0,0,4,0,0
Fulton,SS02A,SHERIFF,,,CURTIS S. FARMER,5,0,0,4,0,1
Fulton,SS02B,SHERIFF,,,CURTIS S. FARMER,6,0,1,4,0,1
Fulton,SS03,SHERIFF,,,CURTIS S. FARMER,5,0,0,4,0,1
Fulton,SS04,SHERIFF,,,CURTIS S. FARMER,7,0,0,7,0,0
Fulton,SS05,SHERIFF,,,CURTIS S. FARMER,4,0,0,4,0,0
Fulton,SS06,SHERIFF,,,CURTIS S. FARMER,3,0,0,2,0,1
Fulton,SS07A,SHERIFF,,,CURTIS S. FARMER,1,0,1,0,0,0
Fulton,SS07B,SHERIFF,,,CURTIS S. FARMER,1,0,1,0,0,0
Fulton,SS07C,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SS08A,SHERIFF,,,CURTIS S. FARMER,7,0,0,6,0,1
Fulton,SS08B,SHERIFF,,,CURTIS S. FARMER,2,0,0,2,0,0
Fulton,SS08C,SHERIFF,,,CURTIS S. FARMER,4,0,0,4,0,0
Fulton,SS09,SHERIFF,,,CURTIS S. FARMER,6,0,1,4,0,1
Fulton,SS10,SHERIFF,,,CURTIS S. FARMER,3,0,0,2,0,1
Fulton,SS11A,SHERIFF,,,CURTIS S. FARMER,11,0,2,8,0,1
Fulton,SS11B,SHERIFF,,,CURTIS S. FARMER,3,0,0,1,0,2
Fulton,SS11C,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SS11D,SHERIFF,,,CURTIS S. FARMER,2,1,0,1,0,0
Fulton,SS12,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SS13A,SHERIFF,,,CURTIS S. FARMER,9,0,1,7,0,1
Fulton,SS13B,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SS14,SHERIFF,,,CURTIS S. FARMER,3,0,0,3,0,0
Fulton,SS15A,SHERIFF,,,CURTIS S. FARMER,9,0,1,8,0,0
Fulton,SS15B,SHERIFF,,,CURTIS S. FARMER,8,0,0,8,0,0
Fulton,SS16,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SS17,SHERIFF,,,CURTIS S. FARMER,8,0,0,7,0,1
Fulton,SS18A,SHERIFF,,,CURTIS S. FARMER,4,0,0,4,0,0
Fulton,SS18B,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,SS19A,SHERIFF,,,CURTIS S. FARMER,1,0,0,0,0,1
Fulton,SS19B,SHERIFF,,,CURTIS S. FARMER,14,0,0,14,0,0
Fulton,SS20,SHERIFF,,,CURTIS S. FARMER,8,0,0,7,0,1
Fulton,SS22,SHERIFF,,,CURTIS S. FARMER,6,0,0,4,0,2
Fulton,SS25,SHERIFF,,,CURTIS S. FARMER,3,0,0,3,0,0
Fulton,SS26,SHERIFF,,,CURTIS S. FARMER,9,0,0,8,0,1
Fulton,SS29A,SHERIFF,,,CURTIS S. FARMER,13,2,1,8,0,2
Fulton,SS29B,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,SS31,SHERIFF,,,CURTIS S. FARMER,1,0,0,0,0,1
Fulton,UC01A,SHERIFF,,,CURTIS S. FARMER,13,0,0,12,1,0
Fulton,UC02A,SHERIFF,,,CURTIS S. FARMER,40,1,0,37,0,2
Fulton,UC031,SHERIFF,,,CURTIS S. FARMER,1,0,0,1,0,0
Fulton,UC032,SHERIFF,,,CURTIS S. FARMER,4,0,0,4,0,0
Fulton,UC033,SHERIFF,,,CURTIS S. FARMER,0,0,0,0,0,0
Fulton,,SHERIFF,,,THEODORE JACKSON ,35675,1251,1264,31199,110,1851
Fulton,01A,SHERIFF,,,THEODORE JACKSON ,304,9,11,284,0,0
Fulton,01B,SHERIFF,,,THEODORE JACKSON ,396,15,8,372,0,1
Fulton,01C1,SHERIFF,,,THEODORE JACKSON ,36,1,0,35,0,0
Fulton,01C2,SHERIFF,,,THEODORE JACKSON ,93,0,0,93,0,0
Fulton,01D,SHERIFF,,,THEODORE JACKSON ,83,9,3,71,0,0
Fulton,01E,SHERIFF,,,THEODORE JACKSON ,269,11,5,250,0,3
Fulton,01F,SHERIFF,,,THEODORE JACKSON ,34,2,1,30,1,0
Fulton,01G,SHERIFF,,,THEODORE JACKSON ,102,5,2,95,0,0
Fulton,01J,SHERIFF,,,THEODORE JACKSON ,115,10,6,96,0,3
Fulton,01P,SHERIFF,,,THEODORE JACKSON ,79,2,6,70,0,1
Fulton,01R,SHERIFF,,,THEODORE JACKSON ,49,5,1,41,1,1
Fulton,01S,SHERIFF,,,THEODORE JACKSON ,4,1,2,0,0,1
Fulton,01T,SHERIFF,,,THEODORE JACKSON ,79,5,0,73,1,0
Fulton,02A,SHERIFF,,,THEODORE JACKSON ,129,14,2,110,2,1
Fulton,02B,SHERIFF,,,THEODORE JACKSON ,133,17,3,109,3,1
Fulton,02C,SHERIFF,,,THEODORE JACKSON ,115,10,2,90,13,0
Fulton,02D,SHERIFF,,,THEODORE JACKSON ,331,12,12,304,1,2
Fulton,02E,SHERIFF,,,THEODORE JACKSON ,191,14,10,167,0,0
Fulton,02F1,SHERIFF,,,THEODORE JACKSON ,216,13,13,187,0,3
Fulton,02F2,SHERIFF,,,THEODORE JACKSON ,44,2,1,41,0,0
Fulton,02G,SHERIFF,,,THEODORE JACKSON ,211,15,4,190,1,1
Fulton,02J,SHERIFF,,,THEODORE JACKSON ,59,11,1,46,1,0
Fulton,02L1,SHERIFF,,,THEODORE JACKSON ,329,19,26,281,0,3
Fulton,02L2,SHERIFF,,,THEODORE JACKSON ,46,4,2,39,0,1
Fulton,02S,SHERIFF,,,THEODORE JACKSON ,151,15,2,134,0,0
Fulton,02W,SHERIFF,,,THEODORE JACKSON ,87,4,2,79,1,1
Fulton,02X,SHERIFF,,,THEODORE JACKSON ,31,1,1,29,0,0
Fulton,03A,SHERIFF,,,THEODORE JACKSON ,110,13,5,90,0,2
Fulton,03B,SHERIFF,,,THEODORE JACKSON ,25,1,0,24,0,0
Fulton,03C,SHERIFF,,,THEODORE JACKSON ,130,4,7,115,1,3
Fulton,03D,SHERIFF,,,THEODORE JACKSON ,64,4,1,59,0,0
Fulton,03E,SHERIFF,,,THEODORE JACKSON ,120,6,5,108,0,1
Fulton,03G,SHERIFF,,,THEODORE JACKSON ,39,3,0,36,0,0
Fulton,03H,SHERIFF,,,THEODORE JACKSON ,65,0,6,58,1,0
Fulton,03L,SHERIFF,,,THEODORE JACKSON ,27,1,3,23,0,0
Fulton,03M,SHERIFF,,,THEODORE JACKSON ,52,1,1,50,0,0
Fulton,03N,SHERIFF,,,THEODORE JACKSON ,76,2,4,68,0,2
Fulton,03P1,SHERIFF,,,THEODORE JACKSON ,102,8,0,93,1,0
Fulton,03P2,SHERIFF,,,THEODORE JACKSON ,3,0,0,2,1,0
Fulton,03R,SHERIFF,,,THEODORE JACKSON ,87,2,5,78,0,2
Fulton,03S,SHERIFF,,,THEODORE JACKSON ,39,2,2,34,0,1
Fulton,03T,SHERIFF,,,THEODORE JACKSON ,115,3,2,110,0,0
Fulton,03U,SHERIFF,,,THEODORE JACKSON ,22,0,3,19,0,0
Fulton,04A,SHERIFF,,,THEODORE JACKSON ,65,2,2,60,0,1
Fulton,04B,SHERIFF,,,THEODORE JACKSON ,42,9,2,29,2,0
Fulton,04D,SHERIFF,,,THEODORE JACKSON ,126,10,4,110,0,2
Fulton,04E,SHERIFF,,,THEODORE JACKSON ,119,6,5,106,0,2
Fulton,04G,SHERIFF,,,THEODORE JACKSON ,37,1,2,34,0,0
Fulton,04H,SHERIFF,,,THEODORE JACKSON ,35,3,0,32,0,0
Fulton,04K,SHERIFF,,,THEODORE JACKSON ,166,13,7,146,0,0
Fulton,04L,SHERIFF,,,THEODORE JACKSON ,108,6,6,95,0,1
Fulton,04M,SHERIFF,,,THEODORE JACKSON ,27,0,0,27,0,0
Fulton,04S,SHERIFF,,,THEODORE JACKSON ,166,3,0,151,8,4
Fulton,04T,SHERIFF,,,THEODORE JACKSON ,84,1,2,80,1,0
Fulton,04V,SHERIFF,,,THEODORE JACKSON ,130,12,1,117,0,0
Fulton,04W,SHERIFF,,,THEODORE JACKSON ,17,3,0,14,0,0
Fulton,04X1,SHERIFF,,,THEODORE JACKSON ,161,8,2,148,0,3
Fulton,04X2,SHERIFF,,,THEODORE JACKSON ,37,1,2,34,0,0
Fulton,05A1,SHERIFF,,,THEODORE JACKSON ,352,18,10,323,0,1
Fulton,05B,SHERIFF,,,THEODORE JACKSON ,126,13,4,109,0,0
Fulton,05C,SHERIFF,,,THEODORE JACKSON ,1,0,0,1,0,0
Fulton,06A,SHERIFF,,,THEODORE JACKSON ,213,14,11,184,1,3
Fulton,06B,SHERIFF,,,THEODORE JACKSON ,130,6,5,118,0,1
Fulton,06D,SHERIFF,,,THEODORE JACKSON ,171,6,14,147,1,3
Fulton,06E,SHERIFF,,,THEODORE JACKSON ,176,6,3,165,0,2
Fulton,06F,SHERIFF,,,THEODORE JACKSON ,242,6,11,223,1,1
Fulton,06G,SHERIFF,,,THEODORE JACKSON ,280,13,13,253,0,1
Fulton,06H,SHERIFF,,,THEODORE JACKSON ,184,5,16,162,0,1
Fulton,06J,SHERIFF,,,THEODORE JACKSON ,240,13,12,214,1,0
Fulton,06K,SHERIFF,,,THEODORE JACKSON ,15,10,5,0,0,0
Fulton,06L1,SHERIFF,,,THEODORE JACKSON ,196,5,9,181,0,1
Fulton,06L2,SHERIFF,,,THEODORE JACKSON ,4,2,1,0,0,1
Fulton,06R,SHERIFF,,,THEODORE JACKSON ,188,11,17,157,1,2
Fulton,06S,SHERIFF,,,THEODORE JACKSON ,370,19,26,323,0,2
Fulton,07A,SHERIFF,,,THEODORE JACKSON ,172,5,14,147,2,4
Fulton,07B,SHERIFF,,,THEODORE JACKSON ,101,2,10,84,0,5
Fulton,07C,SHERIFF,,,THEODORE JACKSON ,113,0,19,89,1,4
Fulton,07D,SHERIFF,,,THEODORE JACKSON ,113,5,6,93,1,8
Fulton,07E,SHERIFF,,,THEODORE JACKSON ,246,11,10,222,0,3
Fulton,07F,SHERIFF,,,THEODORE JACKSON ,120,0,8,109,2,1
Fulton,07H,SHERIFF,,,THEODORE JACKSON ,130,5,7,118,0,0
Fulton,07J,SHERIFF,,,THEODORE JACKSON ,129,4,5,117,1,2
Fulton,07K1,SHERIFF,,,THEODORE JACKSON ,116,10,6,100,0,0
Fulton,07K2,SHERIFF,,,THEODORE JACKSON ,19,2,0,17,0,0
Fulton,07M,SHERIFF,,,THEODORE JACKSON ,81,3,3,67,1,7
Fulton,07N,SHERIFF,,,THEODORE JACKSON ,68,3,5,54,1,5
Fulton,08A,SHERIFF,,,THEODORE JACKSON ,102,3,5,91,0,3
Fulton,08B,SHERIFF,,,THEODORE JACKSON ,99,2,2,89,0,6
Fulton,08C,SHERIFF,,,THEODORE JACKSON ,31,0,2,29,0,0
Fulton,08D,SHERIFF,,,THEODORE JACKSON ,50,3,4,41,1,1
Fulton,08E,SHERIFF,,,THEODORE JACKSON ,139,5,14,118,0,2
Fulton,08F1,SHERIFF,,,THEODORE JACKSON ,57,5,2,48,0,2
Fulton,08G,SHERIFF,,,THEODORE JACKSON ,138,4,11,121,0,2
Fulton,08H,SHERIFF,,,THEODORE JACKSON ,103,3,13,81,0,6
Fulton,08J,SHERIFF,,,THEODORE JACKSON ,106,6,8,90,0,2
Fulton,08K,SHERIFF,,,THEODORE JACKSON ,37,0,0,37,0,0
Fulton,08L,SHERIFF,,,THEODORE JACKSON ,228,20,13,195,0,0
Fulton,08M,SHERIFF,,,THEODORE JACKSON ,66,2,8,55,0,1
Fulton,08N1,SHERIFF,,,THEODORE JACKSON ,1,1,0,0,0,0
Fulton,08N2,SHERIFF,,,THEODORE JACKSON ,84,3,10,69,0,2
Fulton,08P,SHERIFF,,,THEODORE JACKSON ,108,2,2,103,1,0
Fulton,09A,SHERIFF,,,THEODORE JACKSON ,160,7,0,152,0,1
Fulton,09B,SHERIFF,,,THEODORE JACKSON ,13,0,0,13,0,0
Fulton,09C,SHERIFF,,,THEODORE JACKSON ,338,16,27,287,0,8
Fulton,09D,SHERIFF,,,THEODORE JACKSON ,126,7,6,113,0,0
Fulton,09E,SHERIFF,,,THEODORE JACKSON ,143,9,8,124,1,1
Fulton,09F,SHERIFF,,,THEODORE JACKSON ,172,5,16,147,1,3
Fulton,09G2,SHERIFF,,,THEODORE JACKSON ,127,4,3,119,0,1
Fulton,09K,SHERIFF,,,THEODORE JACKSON ,86,2,2,81,0,1
Fulton,09L,SHERIFF,,,THEODORE JACKSON ,109,5,5,96,0,3
Fulton,09M,SHERIFF,,,THEODORE JACKSON ,134,3,2,126,0,3
Fulton,10A,SHERIFF,,,THEODORE JACKSON ,349,8,11,315,0,15
Fulton,10C,SHERIFF,,,THEODORE JACKSON ,169,10,17,139,0,3
Fulton,10D,SHERIFF,,,THEODORE JACKSON ,327,7,19,293,1,7
Fulton,10E,SHERIFF,,,THEODORE JACKSON ,131,3,8,118,0,2
Fulton,10F,SHERIFF,,,THEODORE JACKSON ,121,2,7,111,0,1
Fulton,10G,SHERIFF,,,THEODORE JACKSON ,214,13,8,184,0,9
Fulton,10H,SHERIFF,,,THEODORE JACKSON ,216,12,12,185,1,6
Fulton,10J,SHERIFF,,,THEODORE JACKSON ,56,3,3,50,0,0
Fulton,10L,SHERIFF,,,THEODORE JACKSON ,571,15,25,501,0,30
Fulton,10M,SHERIFF,,,THEODORE JACKSON ,183,10,7,163,0,3
Fulton,10P,SHERIFF,,,THEODORE JACKSON ,132,3,6,122,0,1
Fulton,10R,SHERIFF,,,THEODORE JACKSON ,56,2,2,50,1,1
Fulton,11A1,SHERIFF,,,THEODORE JACKSON ,107,0,3,96,0,8
Fulton,11A2,SHERIFF,,,THEODORE JACKSON ,72,2,2,67,0,1
Fulton,11B,SHERIFF,,,THEODORE JACKSON ,767,40,26,640,4,57
Fulton,11C,SHERIFF,,,THEODORE JACKSON ,316,6,8,285,0,17
Fulton,11E1,SHERIFF,,,THEODORE JACKSON ,87,4,0,80,0,3
Fulton,11E2,SHERIFF,,,THEODORE JACKSON ,270,2,4,236,0,28
Fulton,11E3,SHERIFF,,,THEODORE JACKSON ,1,0,0,1,0,0
Fulton,11G,SHERIFF,,,THEODORE JACKSON ,149,7,18,121,0,3
Fulton,11H,SHERIFF,,,THEODORE JACKSON ,288,10,16,257,0,5
Fulton,11J,SHERIFF,,,THEODORE JACKSON ,194,2,3,176,1,12
Fulton,11K,SHERIFF,,,THEODORE JACKSON ,295,15,15,259,0,6
Fulton,11M,SHERIFF,,,THEODORE JACKSON ,358,22,11,308,1,16
Fulton,11N,SHERIFF,,,THEODORE JACKSON ,279,5,7,251,1,15
Fulton,11P,SHERIFF,,,THEODORE JACKSON ,146,13,14,117,0,2
Fulton,11R,SHERIFF,,,THEODORE JACKSON ,98,3,3,88,2,2
Fulton,12A,SHERIFF,,,THEODORE JACKSON ,62,0,1,60,0,1
Fulton,12B,SHERIFF,,,THEODORE JACKSON ,138,8,2,125,0,3
Fulton,12C,SHERIFF,,,THEODORE JACKSON ,102,6,1,95,0,0
Fulton,12D,SHERIFF,,,THEODORE JACKSON ,72,4,3,65,0,0
Fulton,12E1,SHERIFF,,,THEODORE JACKSON ,61,1,4,56,0,0
Fulton,12F,SHERIFF,,,THEODORE JACKSON ,44,0,2,41,0,1
Fulton,12G,SHERIFF,,,THEODORE JACKSON ,64,0,0,63,1,0
Fulton,12H,SHERIFF,,,THEODORE JACKSON ,215,6,4,201,2,2
Fulton,12J,SHERIFF,,,THEODORE JACKSON ,132,3,3,123,2,1
Fulton,12L,SHERIFF,,,THEODORE JACKSON ,39,0,0,38,0,1
Fulton,12M,SHERIFF,,,THEODORE JACKSON ,18,0,0,18,0,0
Fulton,12S,SHERIFF,,,THEODORE JACKSON ,137,4,9,123,0,1
Fulton,12T,SHERIFF,,,THEODORE JACKSON ,147,4,5,136,1,1
Fulton,AP01A,SHERIFF,,,THEODORE JACKSON ,0,0,0,0,0,0
Fulton,AP01B,SHERIFF,,,THEODORE JACKSON ,30,0,1,28,0,1
Fulton,AP01C,SHERIFF,,,THEODORE JACKSON ,40,1,0,38,0,1
Fulton,AP01D,SHERIFF,,,THEODORE JACKSON ,18,0,1,16,0,1
Fulton,AP01E,SHERIFF,,,THEODORE JACKSON ,0,0,0,0,0,0
Fulton,AP02A,SHERIFF,,,THEODORE JACKSON ,7,0,7,0,0,0
Fulton,AP02B,SHERIFF,,,THEODORE JACKSON ,1,0,1,0,0,0
Fulton,AP03,SHERIFF,,,THEODORE JACKSON ,14,0,0,14,0,0
Fulton,AP04A,SHERIFF,,,THEODORE JACKSON ,36,0,6,30,0,0
Fulton,AP04B,SHERIFF,,,THEODORE JACKSON ,2,0,0,2,0,0
Fulton,AP05,SHERIFF,,,THEODORE JACKSON ,82,0,1,79,0,2
Fulton,AP06,SHERIFF,,,THEODORE JACKSON ,32,0,3,28,0,1
Fulton,AP07A,SHERIFF,,,THEODORE JACKSON ,87,1,3,81,0,2
Fulton,AP07B,SHERIFF,,,THEODORE JACKSON ,5,0,1,0,0,4
Fulton,AP09A,SHERIFF,,,THEODORE JACKSON ,85,1,7,76,0,1
Fulton,AP09B,SHERIFF,,,THEODORE JACKSON ,12,0,0,10,0,2
Fulton,AP021,SHERIFF,,,THEODORE JACKSON ,46,0,0,44,0,2
Fulton,AP022,SHERIFF,,,THEODORE JACKSON ,51,0,1,47,0,3
Fulton,AP10,SHERIFF,,,THEODORE JACKSON ,13,0,0,11,0,2
Fulton,AP12A,SHERIFF,,,THEODORE JACKSON ,56,0,1,45,0,10
Fulton,AP13,SHERIFF,,,THEODORE JACKSON ,28,0,3,23,0,2
Fulton,AP14,SHERIFF,,,THEODORE JACKSON ,64,0,0,60,0,4
Fulton,CH01,SHERIFF,,,THEODORE JACKSON ,7,1,2,4,0,0
Fulton,CH02,SHERIFF,,,THEODORE JACKSON ,17,0,0,15,0,2
Fulton,CH03,SHERIFF,,,THEODORE JACKSON ,13,1,0,12,0,0
Fulton,CH04A,SHERIFF,,,THEODORE JACKSON ,21,0,0,21,0,0
Fulton,CH05,SHERIFF,,,THEODORE JACKSON ,5,0,0,5,0,0
Fulton,CP01A,SHERIFF,,,THEODORE JACKSON ,0,0,0,0,0,0
Fulton,CP01B,SHERIFF,,,THEODORE JACKSON ,24,0,0,23,0,1
Fulton,CP011,SHERIFF,,,THEODORE JACKSON ,119,2,1,109,0,7
Fulton,CP012,SHERIFF,,,THEODORE JACKSON ,39,0,1,34,0,4
Fulton,CP02,SHERIFF,,,THEODORE JACKSON ,61,1,3,56,0,1
Fulton,CP04,SHERIFF,,,THEODORE JACKSON ,6,0,0,5,0,1
Fulton,CP05A,SHERIFF,,,THEODORE JACKSON ,122,3,1,105,0,13
Fulton,CP05B,SHERIFF,,,THEODORE JACKSON ,4,0,0,3,0,1
Fulton,CP06,SHERIFF,,,THEODORE JACKSON ,15,1,0,10,1,3
Fulton,CP07A,SHERIFF,,,THEODORE JACKSON ,15,1,0,14,0,0
Fulton,CP081,SHERIFF,,,THEODORE JACKSON ,1,1,0,0,0,0
Fulton,CP083,SHERIFF,,,THEODORE JACKSON ,15,0,0,12,1,2
Fulton,EP01A,SHERIFF,,,THEODORE JACKSON ,56,3,1,51,0,1
Fulton,EP01B,SHERIFF,,,THEODORE JACKSON ,96,1,0,92,0,3
Fulton,EP03A,SHERIFF,,,THEODORE JACKSON ,3,1,1,0,1,0
Fulton,EP03B,SHERIFF,,,THEODORE JACKSON ,39,0,0,39,0,0
Fulton,EP04,SHERIFF,,,THEODORE JACKSON ,97,1,2,90,0,4
Fulton,EP05,SHERIFF,,,THEODORE JACKSON ,87,2,0,80,1,4
Fulton,EP06A,SHERIFF,,,THEODORE JACKSON ,189,7,4,165,1,12
Fulton,EP06B,SHERIFF,,,THEODORE JACKSON ,7,0,0,7,0,0
Fulton,EP071,SHERIFF,,,THEODORE JACKSON ,142,3,1,137,0,1
Fulton,EP072,SHERIFF,,,THEODORE JACKSON ,10,4,5,0,0,1
Fulton,EP07B,SHERIFF,,,THEODORE JACKSON ,83,3,0,80,0,0
Fulton,EP08A,SHERIFF,,,THEODORE JACKSON ,21,0,0,21,0,0
Fulton,EP08B,SHERIFF,,,THEODORE JACKSON ,118,3,2,107,1,5
Fulton,EP08D,SHERIFF,,,THEODORE JACKSON ,55,5,0,40,0,10
Fulton,EP09,SHERIFF,,,THEODORE JACKSON ,154,4,4,139,0,7
Fulton,EP10A,SHERIFF,,,THEODORE JACKSON ,193,1,5,182,0,5
Fulton,EP10B,SHERIFF,,,THEODORE JACKSON ,3,0,0,0,0,3
Fulton,EP11A,SHERIFF,,,THEODORE JACKSON ,204,2,2,192,0,8
Fulton,EP11B,SHERIFF,,,THEODORE JACKSON ,14,5,0,2,0,7
Fulton,FA01A,SHERIFF,,,THEODORE JACKSON ,489,18,4,416,1,50
Fulton,FA01B,SHERIFF,,,THEODORE JACKSON ,37,2,0,34,0,1
Fulton,HP01,SHERIFF,,,THEODORE JACKSON ,129,0,1,125,0,3
Fulton,JC01,SHERIFF,,,THEODORE JACKSON ,78,0,2,76,0,0
Fulton,JC02,SHERIFF,,,THEODORE JACKSON ,19,0,1,18,0,0
Fulton,JC03B,SHERIFF,,,THEODORE JACKSON ,40,0,3,36,0,1
Fulton,JC04A,SHERIFF,,,THEODORE JACKSON ,71,1,0,68,0,2
Fulton,JC04B,SHERIFF,,,THEODORE JACKSON ,2,0,0,2,0,0
Fulton,JC05,SHERIFF,,,THEODORE JACKSON ,31,0,0,30,0,1
Fulton,JC06,SHERIFF,,,THEODORE JACKSON ,29,0,2,25,0,2
Fulton,JC07,SHERIFF,,,THEODORE JACKSON ,69,0,8,58,1,2
Fulton,JC08,SHERIFF,,,THEODORE JACKSON ,70,1,2,67,0,0
Fulton,JC09,SHERIFF,,,THEODORE JACKSON ,53,1,1,50,0,1
Fulton,JC10,SHERIFF,,,THEODORE JACKSON ,64,0,1,61,0,2
Fulton,JC11,SHERIFF,,,THEODORE JACKSON ,43,0,1,40,0,2
Fulton,JC12,SHERIFF,,,THEODORE JACKSON ,51,0,4,45,0,2
Fulton,JC13A,SHERIFF,,,THEODORE JACKSON ,13,0,0,12,0,1
Fulton,JC13B,SHERIFF,,,THEODORE JACKSON ,1,0,0,1,0,0
Fulton,JC14,SHERIFF,,,THEODORE JACKSON ,40,0,1,38,0,1
Fulton,JC15,SHERIFF,,,THEODORE JACKSON ,15,0,0,13,1,1
Fulton,JC16,SHERIFF,,,THEODORE JACKSON ,44,0,1,42,0,1
Fulton,JC17,SHERIFF,,,THEODORE JACKSON ,7,0,0,7,0,0
Fulton,JC18,SHERIFF,,,THEODORE JACKSON ,69,0,3,61,0,5
Fulton,JC19,SHERIFF,,,THEODORE JACKSON ,110,1,6,96,0,7
Fulton,ML011,SHERIFF,,,THEODORE JACKSON ,14,1,0,12,0,1
Fulton,ML012,SHERIFF,,,THEODORE JACKSON ,3,0,0,3,0,0
Fulton,ML01B,SHERIFF,,,THEODORE JACKSON ,0,0,0,0,0,0
Fulton,ML02A,SHERIFF,,,THEODORE JACKSON ,15,0,0,15,0,0
Fulton,ML02B,SHERIFF,,,THEODORE JACKSON ,13,0,1,8,1,3
Fulton,ML03,SHERIFF,,,THEODORE JACKSON ,31,0,0,29,0,2
Fulton,ML04,SHERIFF,,,THEODORE JACKSON ,40,0,2,33,0,5
Fulton,ML05,SHERIFF,,,THEODORE JACKSON ,74,2,5,66,0,1
Fulton,ML06,SHERIFF,,,THEODORE JACKSON ,104,0,4,98,0,2
Fulton,ML07A,SHERIFF,,,THEODORE JACKSON ,6,0,0,6,0,0
Fulton,ML07B,SHERIFF,,,THEODORE JACKSON ,14,1,0,13,0,0
Fulton,MP01,SHERIFF,,,THEODORE JACKSON ,14,0,0,14,0,0
Fulton,PA01,SHERIFF,,,THEODORE JACKSON ,120,2,0,114,0,4
Fulton,RW01,SHERIFF,,,THEODORE JACKSON ,94,0,6,82,0,6
Fulton,RW02,SHERIFF,,,THEODORE JACKSON ,75,1,3,67,0,4
Fulton,RW03,SHERIFF,,,THEODORE JACKSON ,76,1,1,65,0,9
Fulton,RW04,SHERIFF,,,THEODORE JACKSON ,61,0,1,49,0,11
Fulton,RW05,SHERIFF,,,THEODORE JACKSON ,54,0,0,50,0,4
Fulton,RW06,SHERIFF,,,THEODORE JACKSON ,72,1,4,65,0,2
Fulton,RW07,SHERIFF,,,THEODORE JACKSON ,39,1,1,33,0,4
Fulton,RW08,SHERIFF,,,THEODORE JACKSON ,49,0,1,45,0,3
Fulton,RW09,SHERIFF,,,THEODORE JACKSON ,62,0,2,57,0,3
Fulton,RW10,SHERIFF,,,THEODORE JACKSON ,74,1,0,72,0,1
Fulton,RW11A,SHERIFF,,,THEODORE JACKSON ,68,1,1,63,0,3
Fulton,RW12A,SHERIFF,,,THEODORE JACKSON ,78,0,2,74,0,2
Fulton,RW12B,SHERIFF,,,THEODORE JACKSON ,4,1,0,0,0,3
Fulton,RW12C,SHERIFF,,,THEODORE JACKSON ,4,0,0,0,0,4
Fulton,RW13,SHERIFF,,,THEODORE JACKSON ,105,0,0,99,0,6
Fulton,RW15,SHERIFF,,,THEODORE JACKSON ,67,2,5,56,0,4
Fulton,RW16,SHERIFF,,,THEODORE JACKSON ,54,1,1,52,0,0
Fulton,RW17,SHERIFF,,,THEODORE JACKSON ,89,0,3,76,0,10
Fulton,RW18,SHERIFF,,,THEODORE JACKSON ,41,0,1,37,0,3
Fulton,RW19,SHERIFF,,,THEODORE JACKSON ,38,0,2,34,0,2
Fulton,RW20,SHERIFF,,,THEODORE JACKSON ,84,0,2,80,0,2
Fulton,RW21A,SHERIFF,,,THEODORE JACKSON ,65,0,3,61,0,1
Fulton,RW21B,SHERIFF,,,THEODORE JACKSON ,0,0,0,0,0,0
Fulton,RW22A,SHERIFF,,,THEODORE JACKSON ,63,0,0,60,0,3
Fulton,SC01B,SHERIFF,,,THEODORE JACKSON ,625,21,16,505,1,82
Fulton,SC02,SHERIFF,,,THEODORE JACKSON ,301,5,1,272,3,20
Fulton,SC04,SHERIFF,,,THEODORE JACKSON ,58,3,0,49,0,6
